,original_user_link,original_context,original_time
90,https://weibo.com/chefen1998,"#肖战# xz#肖战余生请多指教#
音符交错，一瞬心动；未来余生，请多指教
好期待肖战饰演的顾魏@X玖少年团肖战DAYTOY
L《余生，请多指教》片花：杨紫肖战怦然心动",10月6日 00:44
91,https://weibo.com/u/6522420837,"想见你｜肖战
未来过去我只想见你#肖战我喜欢你# L裂像对焦的微博视频",8月28日 18:30
92,https://weibo.com/u/5902696506?refer_flag=0000015010_&from=feed&loc=nickname,"#少年OnFire#
第二次公演舞台《红玫瑰》直拍

#元气爱豆的日常#.#了不起的陪伴# L时代少年团-贺峻霖的微博视频",今天 15:30
93,https://weibo.com/jncfdws,#肖战# 日本的这棵树上，挂了好多为肖战祈福的，都是小飞侠们亲手写上的对战战满满的爱！肖战今后一定会平平安安的，一定会的 #肖战1005生日快乐# #肖战1005生日乐园# #肖战吹蜡烛# #愿君安# L仲夏星河月的微博视频,10月6日 00:46
94,https://weibo.com/u/7459059014,肖战最好的你超话#肖战1005生日快乐# xz #肖战# 你依然是肖战！还是那个拥有清澈如水般明亮眼睛的少年！坚持初心，不忘初心，没有一丝丝改变的肖战！加油！我们永远陪着你！肖战生日快乐，肖战平安喜乐，肖战顺顺利利，肖战健健康康 @X玖少年团肖战DAYTOY,10月6日 00:46
95,https://weibo.com/u/5246443142,删除toupiao两个字和我的id分享出去（每个选项都来一次） R沽酒青旗的微博投票,10月6日 00:23
96,https://weibo.com/u/1190094433,肖战超话《余年》现场版，肖战揉捏情绪进歌词唱腔的演绎，在这一曲里又添了情志恢弘和沉涛拍岸的有声质感。慢慢打捞起肖战骨子里的思念、温柔、陪伴、无怨，盛进余年的碗里，月夜下映出满目星光满心欢喜。 L嗨呗的微博视频,10月5日 18:10
97,https://weibo.com/u/7479939833,"#川美# 非法集会入侵校区，蓄意扰民，损毁公物。
整理好素材，打击邪教@中国反邪教",10月5日 23:38
98,https://weibo.com/hoganinchina,#HOGAN都市奢享家# @X玖少年团肖战DAYTOY 穿搭#HOGAN 2020秋冬系列# 男士双岛鞋。迎风少年，愿未来的你，一路向阳奔跑。肖战超话,10月5日 21:51
99,https://weibo.com/574422122,"肖战超话#肖战# #肖战 给29岁的我#
妈呀 各大品牌太宠肖战了
肖战29岁生日快乐 每天都要开心快乐",10月5日 10:18
100,https://weibo.com/thugsforlife,"#肖战#
《众相渡他》
——2020年肖战原创生贺曲
  
一岁一见，岁岁遂愿。
@X玖少年团肖战DAYTOY

#肖战1005生日快乐#
L肖战_bot的微博视频",10月4日 23:39
101,https://weibo.com/sickipedia,"「本来你有机会得到，结果却没得到。」才叫可惜，

「本来你就得不到，结果你还以为本来有机会得的到。」那叫可怜。

——Chaoint",10月6日 00:39
102,https://weibo.com/u/5599143230,"#肖战吹蜡烛#
我想有一天，他会光芒万丈的再次出现在舞台上，对我们说：大家好，我依然是肖战。
我期待下一次见面，期待今后的每一个生日，每一年的我们，一定要让他越来越幸福。#肖战#
@X玖少年团肖战DAYTOY",10月6日 00:46
103,https://weibo.com/u/5646494627,"@X玖少年团肖战DAYTOY
兔子先生 生日快乐！
今年觉得时间过得太快
有点慌张

所以之后都打算用笔在时间的洪流里
留住一些关于你的记忆

part①O奶盖泡澡身体好
今天是急匆匆的part②终于赶上了

一切都好呀崽☔️",10月5日 23:15
104,https://weibo.com/junezoo418?refer_flag=0000015010_&from=feed&loc=nickname,"#我的ID# 在我的生活和音乐世界里，一直有一种对未来科技的向往和对返璞自然的追随。此次做客@大众汽车，了解大众ID. 家族，彷佛时空穿梭，回到未来。戳链接观看完整版视频 O网页链接  与我们一起探讨极简的智能表达，用自然赋予自身的灵感去看待世界的简约真相。

L大众汽车的秒拍视频",今天 15:44
105,https://weibo.com/u/7266317551,#我是巴啦啦小魔仙 我喜欢肖战#,10月5日 23:36
106,https://weibo.com/u/7199299666,"藏在众多孤星之中也能找的到你💫
肖战先生，我的小月亮🌙
祝你生日快乐！平安顺遂!
@X玖少年团肖战DAYTOY
#肖战1005生日快乐#  xz #我喜欢肖战#",10月5日 22:05
107,https://weibo.com/u/6588319565,"哈哈哈哈哈笑死我了
elow这是被逼才发的微博吧
要么就是品牌太骚",10月6日 00:23
108,https://weibo.com/u/7361291352,#川美# 啊？这怎么回事  大家怎么看？ 不过热一装理中客却一直引导别人吵架的样子还挺难看的耶 之前听说差点被别的明星告了 怎么现在还变本加厉了啊,10月6日 00:55
109,https://weibo.com/nasama,"#肖战吹蜡烛#  
29岁的小赞每天都要笑的这么开心，愿君安@X玖少年团肖战DAYTOY  
#陈浩用海绵宝宝配音为肖战庆生#星闻剧场超话",10月5日 23:03
110,https://weibo.com/u/3480164767,"#肖战# xz#肖战余生请多指教#
你是微笑里的甜，还是眼泪里的咸～
这是一份想要寄到你心里的电子明信片
请肖战哥哥查收@X玖少年团肖战DAYTOY

Cr: L佛系兔子一只的微博视频",10月6日 00:56
111,https://weibo.com/u/6751208526,今天开屏好帅啊！#肖战1005生日快乐# R小猋的微博投票,10月5日 13:34
112,https://weibo.com/u/5242952434,是当时看这个时候一样的感jio，好喜欢，随意又自然～,10月5日 22:22
113,https://weibo.com/u/2291758230,"请大家精准点艹非法集会、非法聚集，这次川美最严重的不是涂鸦，而是非法集会、非法聚集围了川美，大家换位思考下，这次能围了川美，下次会围哪里？
还有提醒下大家，大家还记得当年的某非常出名的app是怎么一夜凉透的么，就是因为线下非法集会、非法聚集",10月6日 00:43
114,https://weibo.com/u/5708209132,大量肖战粉丝去川美集会给肖战应援，严重影响到学校学生正常生活了，还破坏公务，辱骂川美学院@平安重庆 @中国反邪教 @中国文化管理协会网络文化工委 @重庆共青团 @共青团中央 请问这种情况可以管一下吗？难道这种情况就没人可以管吗？任由发展出去吗？,10月6日 00:14
115,https://weibo.com/u/6683206678,#川美# 肖战粉丝不仅在川美大规模聚集为肖战应援，并且攀爬上了校内的一座雕像（该雕像全世界仅有三座，此次被肖战粉丝攀爬的为其中一座）#我讨厌肖战及其粉丝# #六部委联合整治饭圈#,10月6日 00:07
116,https://weibo.com/u/5663195479,"#肖战吹蜡烛#
祝肖战平安喜乐，百岁无忧。
生命中第一次追星，你就这样走到我的心里，以后的路很长，会有各种坎坷，但是我想陪你走到最后，谢谢你出现在我生命里，陪伴了我成长的岁月，热爱可抵余生漫长，我们一起成为更好的人。
愿你前程似锦，星途坦荡。
战战生日快乐

封面感谢:@X玖少年团肖战DAYTOY
视屏音源和图片来自萝卜清洗器的虾姐们。 L忆笛君妤的微博视频",10月6日 00:58
117,https://weibo.com/u/7068075256,小飞侠可真够神经的！！,10月6日 00:51
118,https://weibo.com/u/7384945358,"肖战超话
肖战 给29岁的你
生日快乐 永远快乐.
@X玖少年团肖战DAYTOY
#肖战 给29岁的我#",10月5日 12:00
119,https://weibo.com/u/6188490765,存一下，搬运自b站风车，☎️很重要。,10月5日 00:56
120,https://weibo.com/u/5601456932,粉丝在#川美#门口为肖战庆生的视频来了，粉丝都在喊祝你生日快乐！ LRabbit每日爆料的微博视频,10月5日 23:57
121,https://weibo.com/u/5743911134,"#陈浩用海绵宝宝配音为肖战庆生#xz#肖战#
感谢陈浩老师送来的祝福！来看看那些年，肖战用过的海绵宝宝系列表情包吧
xz xzgg @X玖少年团肖战DAYTOY",10月5日 22:22
122,https://weibo.com/u/6157726889,"#愿君安#【生日当天公益汇总】
除了各显才华送上生贺祝福，肖战粉丝小飞侠亦不忘投身公益，帮扶他人，回馈社会。看到这么多公益项目，真的感动！粉丝太优秀了！

#陈浩用海绵宝宝配音为肖战庆生#",10月5日 21:58
123,https://weibo.com/u/5241322950,"肖肖，希望你如歌词所说，一抬头能忠于自我用自信让宇宙惊艳动容。

不太愉快的28岁过去啦，希望29岁的你，就算把一切砍掉重练，也能万事遂愿，顺顺利利。

我的宝贝，生日快乐。@X玖少年团肖战DAYTOY

封面：@一鹤枝

#肖战1005生日快乐# L反派水蜜桃的微博视频",10月5日 12:50
124,https://weibo.com/u/1982657625,别问我看没看见什么态度了，态度就这。,10月6日 00:41
125,https://weibo.com/cctvmxxdd,#经典咏流传# 【经典传唱人@X玖少年团肖战DAYTOY 把《竹石》唱给你听】“咬定青山不放松，立根原在破岩中。”肖战一反平日风度翩翩、文质彬彬的形象，带来燃爆全场的青春版《竹石》，唱出竹子敢于冲破一切阻碍的力量，@北师大康震 评价：茂林修竹！来听这首2020开年励志歌曲，和肖战一起坚守不变的初心，节节生长，直冲云霄！#肖战 竹石# #肖战经典咏流传# LCCTV经典咏流传的微博视频,1月26日 20:41
126,https://weibo.com/u/7288511484,"#肖战1005生日快乐# #肖战 给29岁的我#

重庆观察痘印给肖战搞得生日视频，土嗨土嗨的哈哈哈哈哈哈哈

“祝我兄弟，资产过亿，他单手开法拉利，他有情有义……”L南山大道nsdd的微博视频",10月5日 12:15
127,https://weibo.com/u/6659734311,"#肖战1005生日快乐# xz #肖战1005生日乐园#
肖战|生贺 2020.10.05 ALL FOR XIAOZHAN
5分20秒，说不尽对你的爱
“我喜欢的那个人叫肖战！
  是全世界最好的肖战啊！”
肖战哥哥，生日快乐@X玖少年团肖战DAYTOY  

封面：@Angelariary
剪辑：@行且余月 @Angelariary
手书：@Angelariary
音频：@X玖少年团肖战DAYTOY @Angelariary @旧夏jiu @行且余月 @淮南与雨
后期：@Di滴迪Q
BGM：梦在黎明破晓时---盘尼西林乐队
感谢TUODANJINDU0%全体成员的支持
禁二改禁二传 LAngelariary的微博视频",10月4日 13:14
128,https://weibo.com/yishichangan0273,"肖战超话xz#肖战吹蜡烛#

愿年年有今日

岁岁有今朝

每年都有小蛋糕🍰

只要我还没睡明天就没有来

@X玖少年团肖战DAYTOY L弋桉的微博视频",10月6日 00:25
129,https://weibo.com/worldlyidealxz,"#肖战1005生日快乐# 🎂🎂🎂

往昔你溯游而上，万物生长，
予我颂诗和羽翼，蜿蜒成河的星芒。
如今你劈开洪流，犹言爱与远方，
予我风中猎猎金旗，未完待续的篇章。

@X玖少年团肖战DAYTOY 生日快乐！愿君来日，无荆棘需斩，无浪潮需避，同虹共往，行至天光。

1005肖战生日线上礼包
👇🏻👇🏻👇🏻",10月5日 10:50
130,https://weibo.com/u/6029943359,"#肖战1005生日快乐##肖战 给29岁的我#
【肖战】原创生日贺曲：《你值得我毕生诗句》

“光点闪烁着惺忪 温柔地轻哄
先生晚安 醒来亦有繁花相送”

@X玖少年团肖战DAYTOY 战哥生日快乐

——传送门——
网易：O网页链接
小破站： O网页链接 记得来哇

你值得我毕生诗句

作曲：@Tacke浅沧沧
作词：@Yu-瘦芜
编曲：@月千宸
演唱：浅沧&月千宸
和声：浅沧
混音：@好景轻拾
画手：@烦躁的栗子
题字：@不喝奶茶au
海报：@学好解剖的SK
视频：@笛子star

感谢所有staff，大家都辛苦啦 L笛子star的微博视频",10月5日 10:05
131,https://weibo.com/u/5892806894,#肖战吹蜡烛#肖战吹蜡烛的样子很可爱，29岁生日快乐啊！肖战工作室晒出手绘生日图，网友解析：四串灯泡数量9785，正是王一博生日1997.8.5。博君一肖又磕到了！#星闻速递#  L视频主的微博视频,10月5日 23:39
132,https://weibo.com/pjiejie,"【星姐饭制】
#肖战吹蜡烛#加字幕版
哈哈哈哈哈仙女棒是吹不灭的@X玖少年团肖战DAYTOY
#陈浩用海绵宝宝配音为肖战庆生#星闻揭秘超话 L星闻揭秘的微博视频",10月5日 22:52
133,https://weibo.com/u/5850457719,"肖战超话#陈浩用海绵宝宝配音为肖战庆生# xz #肖战吹蜡烛#

肖战舞台心动混剪
每一次再一次
都是心跳的证明💓

肖战好帅@X玖少年团肖战DAYTOY
cr：L裂像对焦的微博视频",10月6日 00:24
134,https://weibo.com/LikeTCC,"置顶 2020亚太区最美/最帅100张面孔榜单提名，正式开启！具体提名和投票规则请参照下图️
#2020亚太区最帅100张面孔##2020亚太区最美100张面孔#",8月5日 15:03
135,https://weibo.com/u/5974298950,"肖战超话#肖战1005生日快乐# 🐰 #肖战吹蜡烛#

以前我认知的肖战，是个长相帅气、笑起来很舒服的明星，真正去关注了解，还是从今年2月底开始。因一场风波产生的逆反情绪，因此打算去看他主演的《陈情令》，没想到真的被他演绎的魏无羡深深打动。

初出江湖时，他是天资聪颖、恣意洒脱的白衣少年；路见不平时，是扶危济困、无所畏惧的仗义少侠；世人误解时，他从无自怨自弃、即使不配剑，照样一骑绝尘。他恩怨分明，做事但求无愧于心。

他是令人闻风丧胆的夷陵老祖，同样也是师姐心目中永远三岁的小羡羡。他天生一张笑脸，可没多少人知道这笑脸背后有多少苦伤。肖战真的演活了我心目中的魏无羡，在看剧的时候，那些曲折的情节影射到魔幻的现实，常常让人恍惚分不清戏里戏外。

“是非在己，毁誉由人，得失不论” ，一身傲骨，十分气度。

但我还是特别喜欢魏无羡的笑，眼如弯月，鼻尖轻皱，嘴角微翘，像春天里徐徐吹拂的清风，亦像冬天里旭日普照的暖阳！希望肖战在经历过风雨后，脸上也能永远挂着明媚的笑容，一如往初。
祝！生日快乐！  L影视场刊的微博视频",10月5日 23:49
136,https://weibo.com/u/5750065722,"#肖战1005生日快乐# #肖战#

谢谢你一路以来这么勇敢，也谢谢自己遇见了这么勇敢优秀的你。

《霜林》——生贺曲
填词:YUNQI@嘟嘟子椰-
歌手:关关@我拿小锅锅敲你啊哼、YUNQI@嘟嘟子椰-
混音:关关@我拿小锅锅敲你啊哼
剪辑:西决

网易云:O网页链接  L西决k625的微博视频",10月5日 09:26
137,https://weibo.com/u/7214800845?refer_flag=0000015010_&from=feed&loc=nickname,下午是联欢会的感觉了 鞋都飞了,10月17日 18:15
138,https://weibo.com/u/6431359521,"#肖战吹蜡烛##陈浩用海绵宝宝配音为肖战庆生#
肖战配音海绵宝宝系列！我准备好啦我准备好啦#愿君安# L芒果影视台的微博视频",10月5日 22:43
